site_id,trap_number,calendar_week,hatched_eggs,embryonating_eggs,total_eggs,albopictus_female,albopictus_male,triseriatus_female,triseriatus_male,japonicus_female,japonicus_male,total_albo,total_tris,total_jap,rainfall_station,percent_forest_250m,percent_open_250m,percent_built_250m,percent_water_250m,percent_crop_250m,percent_forest_1000m,percent_open_1000m,percent_built_1000m,percent_water_1000m,percent_crop_1000m,mean_avg_temp,lagged_avgtemp_1week,lagged_avgtemp_2week,lagged_avgtemp_3week,total_rainfall,lagged_rainfall_1week,lagged_rainfall_2week,lagged_rainfall_3week,calendar_month,domland_250m,domland_1000m,percent_hatch,total_aedes,common_name,
TY,1,37,0,384,384,130,30,2,6,0,0,160,8,0,tyson_park,0,0,100,0,0,0.23364486,2.258566978,86.13707165,11.29283489,0.07788162,22.06349206,24.44444444,25.79365079,24.12698413,11.684,27.686,44.704,63.246,September,built,built,43.75,168,Tyson Park, 1501853.48003629)
UT,1,37,2,269,271,113,43,0,0,0,0,156,0,0,tyson_park,0,3.571428571,96.42857143,0,0,21.40077821,1.167315175,52.76264591,22.10116732,2.568093385,22.06349206,24.44444444,25.79365079,24.12698413,11.684,27.686,44.704,63.246,September,built,built,57.56457565,156,University of Tennessee Gardens, 1500888.65993141)
WC,1,37,0,355,355,13,8,1,0,0,0,21,1,0,williams_creek,0,93.65079365,3.174603175,0,3.174603175,42.04946996,30.91872792,24.64664311,0,2.385159011,22.06349206,24.44444444,25.79365079,24.12698413,14.478,33.782,38.1,52.832,September,open,forest,6.197183099,22,Woodlawn Cemetery, 1500240.31061063)
WT,1,37,0,44,44,0,0,17,10,0,0,0,27,0,williams_creek,98.1981982,0.900900901,0.900900901,0,0,88.59872611,6.878980892,3.439490446,0,1.082802548,22.06349206,24.44444444,25.79365079,24.12698413,14.478,33.782,38.1,52.832,September,forest,forest,61.36363636,27,Williams Hastie Natural Area, 1500497.83772631)
WW,1,37,0,88,88,46,37,0,0,0,0,83,0,0,walden_drive,0,85.71428571,14.28571429,0,0,5.009451796,38.94139887,56.04914934,0,0,22.06349206,24.44444444,25.79365079,24.12698413,16.256,26.67,33.528,36.322,September,open,built,94.31818182,83,Westwood Park, 1499426.48965484)
AB,1,38,0,273,273,83,60,13,9,0,0,143,22,0,walden_drive,2.325581395,20.93023256,76.74418605,0,0,24.11764706,38.33333333,37.25490196,0,0.294117647,21.82539683,22.06349206,24.44444444,25.79365079,0,16.256,42.926,49.784,September,built,open,60.43956044,165,Ancient Burial Site (Rocky Hill Cemetery), 1495624.68655496)
BC,1,38,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,walden_drive,0,59,41,0,0,0.087642419,15.24978089,84.04907975,0,0.613496933,21.82539683,22.06349206,24.44444444,25.79365079,0,16.256,42.926,49.784,September,open,built,NA,NA,Bearden Cemetery, 1496741.90364521)
CC,1,38,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,williams_creek,21.95121951,19.51219512,58.53658537,0,0,1.10701107,18.72693727,80.16605166,0,0,21.82539683,22.06349206,24.44444444,25.79365079,1.016,14.478,48.26,52.578,September,built,built,NA,NA,Calvary Catholic Cemetery, 1504616.15010412)
CP,1,38,0,167,167,6,11,37,33,0,0,17,70,0,tyson_park,81.48148148,0,0,0,18.51851852,80.91603053,10.43256997,4.834605598,0,3.816793893,21.82539683,22.06349206,24.44444444,25.79365079,0,11.684,39.37,56.388,September,forest,forest,52.09580838,87,Charter E. Doyle Park, 1498602.50493119)
DH,1,38,0,125,125,68,27,0,0,0,3,95,0,3,walden_drive,0,8.695652174,89.13043478,0,0,1.608806097,17.95088908,80.35563082,0,0,21.82539683,22.06349206,24.44444444,25.79365079,0,16.256,42.926,49.784,September,built,built,78.4,98,Deane Hill Recreation Center, 1496935.67964537)
FR,1,38,0,135,135,5,0,22,31,0,7,5,53,7,williams_creek,82,0,0,16,2,64.6093237,3.939592909,11.09652003,12.60669731,7.747866054,21.82539683,22.06349206,24.44444444,25.79365079,1.016,14.478,48.26,52.578,September,forest,forest,48.14814815,65,Forks of the River Wildlife Management Area Parking, 1501315.62068991)
HG,1,38,0,482,482,65,48,57,45,0,0,113,102,0,tyson_park,97.34513274,1.769911504,0.884955752,0,0,58.22064057,10.88967972,17.15302491,13.52313167,0.213523132,21.82539683,22.06349206,24.44444444,25.79365079,0,11.684,39.37,56.388,September,forest,forest,44.60580913,215,High Grounds Park, 1500264.33133114)
HM,1,38,NA,NA,NA,97,25,0,0,0,0,NA,NA,NA,walden_drive,0,48.4375,51.5625,0,0,3.344768439,45.36878216,51.2864494,0,0,21.82539683,22.06349206,24.44444444,25.79365079,0,16.256,42.926,49.784,September,built,built,NA,NA,Highland Memorial Cemetery, 1499937.08609212)
IC,1,38,0,160,160,24,20,87,42,0,0,44,129,0,williams_creek,63.91752577,30.92783505,5.154639175,0,0,66.88500728,20.45123726,10.69868996,0.58224163,1.382823872,21.82539683,22.06349206,24.44444444,25.79365079,1.016,14.478,48.26,52.578,September,forest,forest,108.125,173,Ijams Crag Parking, 1502118.94569032)
LP,1,38,0,23,23,0,0,0,0,0,0,0,0,0,walden_drive,5.769230769,55.76923077,38.46153846,0,0,2.857142857,28.33976834,19.07335907,48.33976834,1.38996139,21.82539683,22.06349206,24.44444444,25.79365079,0,16.256,42.926,49.784,September,open,open,0,0,Lakeshore Park, 1498024.08277578)
MC,1,38,0,409,409,5,15,87,52,0,2,20,139,2,williams_creek,94.33962264,0.943396226,0.943396226,0,3.773584906,93.22709163,1.394422311,3.718459495,0,1.66002656,21.82539683,22.06349206,24.44444444,25.79365079,1.016,14.478,48.26,52.578,September,forest,forest,39.36430318,161,Meridian Cemetery, 1499678.40898073)
MV,1,38,0,447,447,11,16,89,77,0,0,27,166,0,tyson_park,56.81818182,6.818181818,36.36363636,0,0,50,21.4524207,25.04173623,3.338898164,0.166944908,21.82539683,22.06349206,24.44444444,25.79365079,0,11.684,39.37,56.388,September,forest,forest,43.17673378,193,Mary Vestal Park, 1500295.65327177)
SP,1,38,0,148,148,11,13,10,10,0,2,24,20,2,love_creek,0,71.42857143,28.57142857,0,0,32.84734134,18.69639794,38.07890223,0,10.37735849,21.82539683,22.06349206,24.44444444,25.79365079,0.254,15.24,39.37,40.64,September,open,built,31.08108108,46,Spring Place Park, 1510216.251542)
SQ,1,38,0,111,111,0,2,0,0,0,0,2,0,0,walden_drive,0,38.67924528,13.20754717,48.11320755,0,23.43447385,21.23950936,13.16978696,42.09167205,0,21.82539683,22.06349206,24.44444444,25.79365079,0,16.256,42.926,49.784,September,open,forest,1.801801802,2,Seqoyah Park, 1498705.9364409)
ST,1,38,0,579,579,125,115,35,26,0,0,240,61,0,tyson_park,18.18181818,23.63636364,10.90909091,47.27272727,0,58.18298969,2.384020619,20.36082474,18.94329897,0.128865979,21.82539683,22.06349206,24.44444444,25.79365079,0,11.684,39.37,56.388,September,open,forest,51.98618307,301,Scottish River Pike Park, 1501030.66549389)
TY,1,38,0,356,356,100,70,20,19,0,0,170,39,0,tyson_park,0,0,100,0,0,0.23364486,2.258566978,86.13707165,11.29283489,0.07788162,21.82539683,22.06349206,24.44444444,25.79365079,0,11.684,39.37,56.388,September,built,built,58.70786517,209,Tyson Park, 1501853.48003629)
UT,1,38,0,154,154,57,50,0,0,0,0,107,0,0,tyson_park,0,3.571428571,96.42857143,0,0,21.40077821,1.167315175,52.76264591,22.10116732,2.568093385,21.82539683,22.06349206,24.44444444,25.79365079,0,11.684,39.37,56.388,September,built,built,69.48051948,107,University of Tennessee Gardens, 1500888.65993141)
WC,1,38,0,870,870,12,16,175,135,0,0,28,310,0,williams_creek,0,93.65079365,3.174603175,0,3.174603175,42.04946996,30.91872792,24.64664311,0,2.385159011,21.82539683,22.06349206,24.44444444,25.79365079,1.016,14.478,48.26,52.578,September,open,forest,38.85057471,338,Woodlawn Cemetery, 1500240.31061063)
WT,1,38,0,1,1,0,0,3,5,0,0,0,8,0,williams_creek,98.1981982,0.900900901,0.900900901,0,0,88.59872611,6.878980892,3.439490446,0,1.082802548,21.82539683,22.06349206,24.44444444,25.79365079,1.016,14.478,48.26,52.578,September,forest,forest,800,8,Williams Hastie Natural Area, 1500497.83772631)
WW,1,38,0,15,15,6,4,0,0,0,0,10,0,0,walden_drive,0,85.71428571,14.28571429,0,0,5.009451796,38.94139887,56.04914934,0,0,21.82539683,22.06349206,24.44444444,25.79365079,0,16.256,42.926,49.784,September,open,built,66.66666667,10,Westwood Park, 1499426.48965484)
AB,1,39,0,176,176,0,0,0,0,0,0,0,0,0,walden_drive,2.325581395,20.93023256,76.74418605,0,0,24.11764706,38.33333333,37.25490196,0,0.294117647,19.84126984,21.82539683,22.06349206,24.44444444,3.048,0,16.256,42.926,October,built,open,0,0,Ancient Burial Site (Rocky Hill Cemetery), 1495624.68655496)
BC,1,39,0,25,25,2,0,0,0,0,0,2,0,0,walden_drive,0,59,41,0,0,0.087642419,15.24978089,84.04907975,0,0.613496933,19.84126984,21.82539683,22.06349206,24.44444444,3.048,0,16.256,42.926,October,open,built,8,2,Bearden Cemetery, 1496741.90364521)
CC,1,39,0,10,10,0,0,0,0,0,0,0,0,0,williams_creek,21.95121951,19.51219512,58.53658537,0,0,1.10701107,18.72693727,80.16605166,0,0,19.84126984,21.82539683,22.06349206,24.44444444,3.81,1.016,15.494,49.276,October,built,built,0,0,Calvary Catholic Cemetery, 1504616.15010412)
CP,1,39,0,29,29,11,4,0,0,0,0,15,0,0,tyson_park,81.48148148,0,0,0,18.51851852,80.91603053,10.43256997,4.834605598,0,3.816793893,19.84126984,21.82539683,22.06349206,24.44444444,1.016,0,11.684,39.37,October,forest,forest,51.72413793,15,Charter E. Doyle Park, 1498602.50493119)
DH,1,39,0,14,14,1,0,0,0,0,0,1,0,0,walden_drive,0,8.695652174,89.13043478,0,0,1.608806097,17.95088908,80.35563082,0,0,19.84126984,21.82539683,22.06349206,24.44444444,3.048,0,16.256,42.926,October,built,built,7.142857143,1,Deane Hill Recreation Center, 1496935.67964537)
FR,1,39,0,272,272,0,0,1,0,0,0,0,1,0,williams_creek,82,0,0,16,2,64.6093237,3.939592909,11.09652003,12.60669731,7.747866054,19.84126984,21.82539683,22.06349206,24.44444444,3.81,1.016,15.494,49.276,October,forest,forest,0.367647059,1,Forks of the River Wildlife Management Area Parking, 1501315.62068991)
HG,1,39,0,293,293,11,5,3,0,0,0,16,3,0,tyson_park,97.34513274,1.769911504,0.884955752,0,0,58.22064057,10.88967972,17.15302491,13.52313167,0.213523132,19.84126984,21.82539683,22.06349206,24.44444444,1.016,0,11.684,39.37,October,forest,forest,6.484641638,19,High Grounds Park, 1500264.33133114)
HM,1,39,0,132,132,0,0,0,0,0,0,0,0,0,walden_drive,0,48.4375,51.5625,0,0,3.344768439,45.36878216,51.2864494,0,0,19.84126984,21.82539683,22.06349206,24.44444444,3.048,0,16.256,42.926,October,built,built,0,0,Highland Memorial Cemetery, 1499937.08609212)
IC,1,39,0,245,245,24,10,0,0,0,0,34,0,0,williams_creek,63.91752577,30.92783505,5.154639175,0,0,66.88500728,20.45123726,10.69868996,0.58224163,1.382823872,19.84126984,21.82539683,22.06349206,24.44444444,3.81,1.016,15.494,49.276,October,forest,forest,13.87755102,34,Ijams Crag Parking, 1502118.94569032)
LP,1,39,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,walden_drive,5.769230769,55.76923077,38.46153846,0,0,2.857142857,28.33976834,19.07335907,48.33976834,1.38996139,19.84126984,21.82539683,22.06349206,24.44444444,3.048,0,16.256,42.926,October,open,open,NA,NA,Lakeshore Park, 1498024.08277578)
MC,1,39,0,162,162,1,0,7,3,0,0,1,10,0,williams_creek,94.33962264,0.943396226,0.943396226,0,3.773584906,93.22709163,1.394422311,3.718459495,0,1.66002656,19.84126984,21.82539683,22.06349206,24.44444444,3.81,1.016,15.494,49.276,October,forest,forest,6.790123457,11,Meridian Cemetery, 1499678.40898073)
MV,1,39,0,123,123,0,0,0,0,0,0,0,0,0,tyson_park,56.81818182,6.818181818,36.36363636,0,0,50,21.4524207,25.04173623,3.338898164,0.166944908,19.84126984,21.82539683,22.06349206,24.44444444,1.016,0,11.684,39.37,October,forest,forest,0,0,Mary Vestal Park, 1500295.65327177)
SP,1,39,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,love_creek,0,71.42857143,28.57142857,0,0,32.84734134,18.69639794,38.07890223,0,10.37735849,19.84126984,21.82539683,22.06349206,24.44444444,11.938,0.254,15.494,39.624,October,open,built,100,NA,Spring Place Park, 1510216.251542)
SQ,1,39,0,40,40,1,2,0,0,0,0,3,0,0,walden_drive,0,38.67924528,13.20754717,48.11320755,0,23.43447385,21.23950936,13.16978696,42.09167205,0,19.84126984,21.82539683,22.06349206,24.44444444,3.048,0,16.256,42.926,October,open,forest,7.5,3,Seqoyah Park, 1498705.9364409)
ST,1,39,0,248,248,12,16,12,14,0,0,28,26,0,tyson_park,18.18181818,23.63636364,10.90909091,47.27272727,0,58.18298969,2.384020619,20.36082474,18.94329897,0.128865979,19.84126984,21.82539683,22.06349206,24.44444444,1.016,0,11.684,39.37,October,open,forest,21.77419355,54,Scottish River Pike Park, 1501030.66549389)
TY,1,39,0,297,297,35,29,0,0,0,0,64,0,0,tyson_park,0,0,100,0,0,0.23364486,2.258566978,86.13707165,11.29283489,0.07788162,19.84126984,21.82539683,22.06349206,24.44444444,1.016,0,11.684,39.37,October,built,built,21.54882155,64,Tyson Park, 1501853.48003629)
UT,1,39,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,tyson_park,0,3.571428571,96.42857143,0,0,21.40077821,1.167315175,52.76264591,22.10116732,2.568093385,19.84126984,21.82539683,22.06349206,24.44444444,1.016,0,11.684,39.37,October,built,built,NA,NA,University of Tennessee Gardens, 1500888.65993141)
WC,1,39,0,260,260,0,0,0,0,0,0,0,0,0,williams_creek,0,93.65079365,3.174603175,0,3.174603175,42.04946996,30.91872792,24.64664311,0,2.385159011,19.84126984,21.82539683,22.06349206,24.44444444,3.81,1.016,15.494,49.276,October,open,forest,0,0,Woodlawn Cemetery, 1500240.31061063)
WT,1,39,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,williams_creek,98.1981982,0.900900901,0.900900901,0,0,88.59872611,6.878980892,3.439490446,0,1.082802548,19.84126984,21.82539683,22.06349206,24.44444444,3.81,1.016,15.494,49.276,October,forest,forest,NA,NA,Williams Hastie Natural Area, 1500497.83772631)
WW,1,39,0,6,6,1,0,0,0,0,0,1,0,0,walden_drive,0,85.71428571,14.28571429,0,0,5.009451796,38.94139887,56.04914934,0,0,19.84126984,21.82539683,22.06349206,24.44444444,3.048,0,16.256,42.926,October,open,built,16.66666667,1,Westwood Park, 1499426.48965484)
AB,1,40,0,149,149,16,12,1,1,2,13,28,2,15,walden_drive,2.325581395,20.93023256,76.74418605,0,0,24.11764706,38.33333333,37.25490196,0,0.294117647,14.68253968,19.84126984,21.82539683,22.06349206,0.762,3.048,3.048,19.304,October,built,open,30.20134228,45,Ancient Burial Site (Rocky Hill Cemetery), 1495624.68655496)
BC,1,40,0,38,38,0,0,0,0,0,0,0,0,0,walden_drive,0,59,41,0,0,0.087642419,15.24978089,84.04907975,0,0.613496933,14.68253968,19.84126984,21.82539683,22.06349206,0.762,3.048,3.048,19.304,October,open,built,0,0,Bearden Cemetery, 1496741.90364521)
CC,1,40,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,williams_creek,21.95121951,19.51219512,58.53658537,0,0,1.10701107,18.72693727,80.16605166,0,0,14.68253968,19.84126984,21.82539683,22.06349206,0,3.81,4.826,19.304,October,built,built,NA,NA,Calvary Catholic Cemetery, 1504616.15010412)
CP,1,40,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,tyson_park,81.48148148,0,0,0,18.51851852,80.91603053,10.43256997,4.834605598,0,3.816793893,14.68253968,19.84126984,21.82539683,22.06349206,0.254,1.016,1.016,12.7,October,forest,forest,100,NA,Charter E. Doyle Park, 1498602.50493119)
DH,1,40,0,10,10,0,0,0,0,0,0,0,0,0,walden_drive,0,8.695652174,89.13043478,0,0,1.608806097,17.95088908,80.35563082,0,0,14.68253968,19.84126984,21.82539683,22.06349206,0.762,3.048,3.048,19.304,October,built,built,0,0,Deane Hill Recreation Center, 1496935.67964537)
FR,1,40,0,274,274,0,0,0,0,0,0,0,0,0,williams_creek,82,0,0,16,2,64.6093237,3.939592909,11.09652003,12.60669731,7.747866054,14.68253968,19.84126984,21.82539683,22.06349206,0,3.81,4.826,19.304,October,forest,forest,0,0,Forks of the River Wildlife Management Area Parking, 1501315.62068991)
HG,1,40,0,431,431,30,70,2,3,0,1,100,5,1,tyson_park,97.34513274,1.769911504,0.884955752,0,0,58.22064057,10.88967972,17.15302491,13.52313167,0.213523132,14.68253968,19.84126984,21.82539683,22.06349206,0.254,1.016,1.016,12.7,October,forest,forest,24.59396752,106,High Grounds Park, 1500264.33133114)
HM,1,40,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,walden_drive,0,48.4375,51.5625,0,0,3.344768439,45.36878216,51.2864494,0,0,14.68253968,19.84126984,21.82539683,22.06349206,0.762,3.048,3.048,19.304,October,built,built,100,NA,Highland Memorial Cemetery, 1499937.08609212)
IC,1,40,0,454,454,27,26,8,8,2,18,53,16,20,williams_creek,63.91752577,30.92783505,5.154639175,0,0,66.88500728,20.45123726,10.69868996,0.58224163,1.382823872,14.68253968,19.84126984,21.82539683,22.06349206,0,3.81,4.826,19.304,October,forest,forest,19.60352423,89,Ijams Crag Parking, 1502118.94569032)
LP,1,40,0,31,31,0,0,0,0,0,0,0,0,0,walden_drive,5.769230769,55.76923077,38.46153846,0,0,2.857142857,28.33976834,19.07335907,48.33976834,1.38996139,14.68253968,19.84126984,21.82539683,22.06349206,0.762,3.048,3.048,19.304,October,open,open,0,0,Lakeshore Park, 1498024.08277578)
MC,1,40,0,248,248,0,0,0,0,0,0,0,0,0,williams_creek,94.33962264,0.943396226,0.943396226,0,3.773584906,93.22709163,1.394422311,3.718459495,0,1.66002656,14.68253968,19.84126984,21.82539683,22.06349206,0,3.81,4.826,19.304,October,forest,forest,0,0,Meridian Cemetery, 1499678.40898073)
MV,1,40,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,tyson_park,56.81818182,6.818181818,36.36363636,0,0,50,21.4524207,25.04173623,3.338898164,0.166944908,14.68253968,19.84126984,21.82539683,22.06349206,0.254,1.016,1.016,12.7,October,forest,forest,100,NA,Mary Vestal Park, 1500295.65327177)
SP,1,40,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,love_creek,0,71.42857143,28.57142857,0,0,32.84734134,18.69639794,38.07890223,0,10.37735849,14.68253968,19.84126984,21.82539683,22.06349206,0.254,11.938,12.192,27.432,October,open,built,NA,NA,Spring Place Park, 1510216.251542)
SQ,1,40,0,77,77,2,4,0,0,0,0,6,0,0,walden_drive,0,38.67924528,13.20754717,48.11320755,0,23.43447385,21.23950936,13.16978696,42.09167205,0,14.68253968,19.84126984,21.82539683,22.06349206,0.762,3.048,3.048,19.304,October,open,forest,7.792207792,6,Seqoyah Park, 1498705.9364409)
ST,1,40,0,203,203,48,45,0,0,0,0,93,0,0,tyson_park,18.18181818,23.63636364,10.90909091,47.27272727,0,58.18298969,2.384020619,20.36082474,18.94329897,0.128865979,14.68253968,19.84126984,21.82539683,22.06349206,0.254,1.016,1.016,12.7,October,open,forest,45.81280788,93,Scottish River Pike Park, 1501030.66549389)
TY,1,40,0,216,216,57,56,0,0,0,0,113,0,0,tyson_park,0,0,100,0,0,0.23364486,2.258566978,86.13707165,11.29283489,0.07788162,14.68253968,19.84126984,21.82539683,22.06349206,0.254,1.016,1.016,12.7,October,built,built,52.31481481,113,Tyson Park, 1501853.48003629)
UT,1,40,0,55,55,13,9,1,1,0,0,22,2,0,tyson_park,0,3.571428571,96.42857143,0,0,21.40077821,1.167315175,52.76264591,22.10116732,2.568093385,14.68253968,19.84126984,21.82539683,22.06349206,0.254,1.016,1.016,12.7,October,built,built,43.63636364,24,University of Tennessee Gardens, 1500888.65993141)
WC,1,40,0,198,198,0,0,0,0,0,0,0,0,0,williams_creek,0,93.65079365,3.174603175,0,3.174603175,42.04946996,30.91872792,24.64664311,0,2.385159011,14.68253968,19.84126984,21.82539683,22.06349206,0,3.81,4.826,19.304,October,open,forest,0,0,Woodlawn Cemetery, 1500240.31061063)
WT,1,40,0,120,120,0,0,0,0,0,0,0,0,0,williams_creek,98.1981982,0.900900901,0.900900901,0,0,88.59872611,6.878980892,3.439490446,0,1.082802548,14.68253968,19.84126984,21.82539683,22.06349206,0,3.81,4.826,19.304,October,forest,forest,0,0,Williams Hastie Natural Area, 1500497.83772631)
WW,1,40,0,4,4,0,0,0,0,0,0,0,0,0,walden_drive,0,85.71428571,14.28571429,0,0,5.009451796,38.94139887,56.04914934,0,0,14.68253968,19.84126984,21.82539683,22.06349206,0.762,3.048,3.048,19.304,October,open,built,0,0,Westwood Park, 1499426.48965484)
AB,1,41,0,283,283,62,0,0,0,11,23,62,0,34,walden_drive,2.325581395,20.93023256,76.74418605,0,0,24.11764706,38.33333333,37.25490196,0,0.294117647,14.04761905,14.68253968,19.84126984,21.82539683,0,0.762,3.81,3.81,October,built,open,33.92226148,96,Ancient Burial Site (Rocky Hill Cemetery), 1495624.68655496)
BC,1,41,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,walden_drive,0,59,41,0,0,0.087642419,15.24978089,84.04907975,0,0.613496933,14.04761905,14.68253968,19.84126984,21.82539683,0,0.762,3.81,3.81,October,open,built,100,NA,Bearden Cemetery, 1496741.90364521)
CC,1,41,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,williams_creek,21.95121951,19.51219512,58.53658537,0,0,1.10701107,18.72693727,80.16605166,0,0,14.04761905,14.68253968,19.84126984,21.82539683,0,0,3.81,4.826,October,built,built,NA,NA,Calvary Catholic Cemetery, 1504616.15010412)
CP,1,41,0,6,6,0,0,0,0,0,0,0,0,0,tyson_park,81.48148148,0,0,0,18.51851852,80.91603053,10.43256997,4.834605598,0,3.816793893,14.04761905,14.68253968,19.84126984,21.82539683,0,0.254,1.27,1.27,October,forest,forest,0,0,Charter E. Doyle Park, 1498602.50493119)
DH,1,41,0,46,46,20,17,0,0,0,0,37,0,0,walden_drive,0,8.695652174,89.13043478,0,0,1.608806097,17.95088908,80.35563082,0,0,14.04761905,14.68253968,19.84126984,21.82539683,0,0.762,3.81,3.81,October,built,built,80.43478261,37,Deane Hill Recreation Center, 1496935.67964537)
FR,1,41,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,williams_creek,82,0,0,16,2,64.6093237,3.939592909,11.09652003,12.60669731,7.747866054,14.04761905,14.68253968,19.84126984,21.82539683,0,0,3.81,4.826,October,forest,forest,NA,NA,Forks of the River Wildlife Management Area Parking, 1501315.62068991)
HG,1,41,1,397,398,63,50,9,21,0,0,113,30,0,tyson_park,97.34513274,1.769911504,0.884955752,0,0,58.22064057,10.88967972,17.15302491,13.52313167,0.213523132,14.04761905,14.68253968,19.84126984,21.82539683,0,0.254,1.27,1.27,October,forest,forest,35.92964824,143,High Grounds Park, 1500264.33133114)
HM,1,41,0,20,20,0,0,0,0,0,0,0,0,0,walden_drive,0,48.4375,51.5625,0,0,3.344768439,45.36878216,51.2864494,0,0,14.04761905,14.68253968,19.84126984,21.82539683,0,0.762,3.81,3.81,October,built,built,0,0,Highland Memorial Cemetery, 1499937.08609212)
IC,1,41,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,williams_creek,63.91752577,30.92783505,5.154639175,0,0,66.88500728,20.45123726,10.69868996,0.58224163,1.382823872,14.04761905,14.68253968,19.84126984,21.82539683,0,0,3.81,4.826,October,forest,forest,NA,NA,Ijams Crag Parking, 1502118.94569032)
LP,1,41,0,46,46,0,0,0,0,0,0,0,0,0,walden_drive,5.769230769,55.76923077,38.46153846,0,0,2.857142857,28.33976834,19.07335907,48.33976834,1.38996139,14.04761905,14.68253968,19.84126984,21.82539683,0,0.762,3.81,3.81,October,open,open,0,0,Lakeshore Park, 1498024.08277578)
MC,1,41,0,41,41,49,31,16,14,0,0,80,30,0,williams_creek,94.33962264,0.943396226,0.943396226,0,3.773584906,93.22709163,1.394422311,3.718459495,0,1.66002656,14.04761905,14.68253968,19.84126984,21.82539683,0,0,3.81,4.826,October,forest,forest,268.2926829,110,Meridian Cemetery, 1499678.40898073)
MV,1,41,0,132,132,0,0,0,0,0,0,0,0,0,tyson_park,56.81818182,6.818181818,36.36363636,0,0,50,21.4524207,25.04173623,3.338898164,0.166944908,14.04761905,14.68253968,19.84126984,21.82539683,0,0.254,1.27,1.27,October,forest,forest,0,0,Mary Vestal Park, 1500295.65327177)
SP,1,41,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,love_creek,0,71.42857143,28.57142857,0,0,32.84734134,18.69639794,38.07890223,0,10.37735849,14.04761905,14.68253968,19.84126984,21.82539683,0,0.254,12.192,12.446,October,open,built,NA,NA,Spring Place Park, 1510216.251542)
SQ,1,41,0,102,102,0,0,0,0,0,0,0,0,0,walden_drive,0,38.67924528,13.20754717,48.11320755,0,23.43447385,21.23950936,13.16978696,42.09167205,0,14.04761905,14.68253968,19.84126984,21.82539683,0,0.762,3.81,3.81,October,open,forest,0,0,Seqoyah Park, 1498705.9364409)
ST,1,41,8,428,436,101,80,32,29,0,0,181,61,0,tyson_park,18.18181818,23.63636364,10.90909091,47.27272727,0,58.18298969,2.384020619,20.36082474,18.94329897,0.128865979,14.04761905,14.68253968,19.84126984,21.82539683,0,0.254,1.27,1.27,October,open,forest,55.50458716,242,Scottish River Pike Park, 1501030.66549389)
TY,1,41,4,199,203,32,58,1,0,0,0,90,1,0,tyson_park,0,0,100,0,0,0.23364486,2.258566978,86.13707165,11.29283489,0.07788162,14.04761905,14.68253968,19.84126984,21.82539683,0,0.254,1.27,1.27,October,built,built,44.82758621,91,Tyson Park, 1501853.48003629)
UT,1,41,0,31,31,10,24,0,0,0,0,34,0,0,tyson_park,0,3.571428571,96.42857143,0,0,21.40077821,1.167315175,52.76264591,22.10116732,2.568093385,14.04761905,14.68253968,19.84126984,21.82539683,0,0.254,1.27,1.27,October,built,built,109.6774194,34,University of Tennessee Gardens, 1500888.65993141)
WC,1,41,0,7,7,0,0,0,0,0,0,0,0,0,williams_creek,0,93.65079365,3.174603175,0,3.174603175,42.04946996,30.91872792,24.64664311,0,2.385159011,14.04761905,14.68253968,19.84126984,21.82539683,0,0,3.81,4.826,October,open,forest,0,0,Woodlawn Cemetery, 1500240.31061063)
WT,1,41,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,williams_creek,98.1981982,0.900900901,0.900900901,0,0,88.59872611,6.878980892,3.439490446,0,1.082802548,14.04761905,14.68253968,19.84126984,21.82539683,0,0,3.81,4.826,October,forest,forest,100,NA,Williams Hastie Natural Area, 1500497.83772631)
WW,1,41,0,22,22,14,0,0,0,0,0,14,0,0,walden_drive,0,85.71428571,14.28571429,0,0,5.009451796,38.94139887,56.04914934,0,0,14.04761905,14.68253968,19.84126984,21.82539683,0,0.762,3.81,3.81,October,open,built,63.63636364,14,Westwood Park, 1499426.48965484)
